date,exercise,sets,reps,weight
2021-10-31,Barbell Hip Thrusts,1,10.0,45.0
2021-10-31,Barbell Hip Thrusts,1,10.0,45.0
2021-10-31,Barbell Hip Thrusts,1,10.0,25.0
2021-10-31,Barbell Squat,1,6.0,75.0
2021-10-31,Barbell Squat,1,5.0,75.0
2021-10-31,Barbell Squat,1,5.0,70.0
2021-10-31,Barbell Squat,1,5.0,70.0
2021-10-31,Dumbell Alternate Reverse Lunges,1,10.0,10.0
2021-10-31,Dumbell Alternate Reverse Lunges,1,10.0,10.0
2021-10-31,Dumbell Alternate Reverse Lunges,1,10.0,7.5
2021-10-31,Lying Leg Curl Machine,1,20.0,20.0
2021-10-31,Lying Leg Curl Machine,1,10.0,20.0
2021-10-31,Romanian Deadlift,1,10.0,10.0
2021-10-31,Romanian Deadlift,1,10.0,10.0
2021-10-31,Romanian Deadlift,1,10.0,10.0
2021-10-31,Seated Calf Raises,1,15.0,12.5
2021-10-31,Seated Calf Raises,1,15.0,12.5
2021-10-31,Seated Calf Raises,1,15.0,12.5
2021-10-31,Seated Leg Curl Machine,1,10.0,50.0
2021-10-31,Seated Leg Curl Machine,1,10.0,40.0
2021-10-31,Seated Leg Curl Machine,1,10.0,40.0
2021-02-11,Cable Face Pull,1,15.0,30.0
2021-02-11,Cable Face Pull,1,15.0,30.0
2021-02-11,Cable Face Pull,1,15.0,30.0
2021-02-11,Dumbbell Curl,1,7.0,10.0
2021-02-11,Dumbbell Curl,1,7.0,7.5
2021-02-11,Dumbbell Curl,1,7.0,7.5
2021-02-11,Dumbell Gorilla Row,1,10.0,20.0
2021-02-11,Dumbell Gorilla Row,1,10.0,20.0
2021-02-11,Dumbell Gorilla Row,1,10.0,20.0
2021-02-11,EZ-Bar Curl,1,6.0,25.0
2021-02-11,EZ-Bar Curl,1,8.0,15.0
2021-02-11,EZ-Bar Curl,1,6.0,25.0
2021-02-11,Lat Pulldown,1,10.0,70.0
2021-02-11,Lat Pulldown,1,10.0,70.0
2021-02-11,Lat Pulldown,1,10.0,70.0
2021-02-11,Pull Up,1,6.0,0.0
2021-02-11,Pull Up,1,6.0,0.0
2021-02-11,Pull Up,1,6.0,0.0
2021-02-11,Seated Incline Dumbbell Curl,1,10.0,7.5
2021-02-11,Snatch Grip Deadlift,1,5.0,65.0
2021-02-11,Snatch Grip Deadlift,1,5.0,65.0
2021-02-11,Snatch Grip Deadlift,1,5.0,65.0
2021-02-11,Straight-Arm Cable Pushdown,1,13.0,70.0
2021-02-11,Straight-Arm Cable Pushdown,1,13.0,70.0
2021-02-11,Straight-Arm Cable Pushdown,1,13.0,60.0
2021-02-11,Tricep Pushdowns,1,12.0,60.0
2021-02-11,Tricep Pushdowns,1,12.0,60.0
2021-02-11,Tricep Pushdowns,1,12.0,60.0
2021-03-11,Abduction Rows,1,10.0,12.5
2021-03-11,Abduction Rows,1,10.0,12.5
2021-03-11,Abduction Rows,1,10.0,12.5
2021-03-11,Close Grip Barbell Bench Press,1,8.0,50.0
2021-03-11,Close Grip Barbell Bench Press,1,8.0,50.0
2021-03-11,Close Grip Barbell Bench Press,1,8.0,50.0
2021-03-11,Dumbbell Hammer Curl,1,7.0,10.0
2021-03-11,Dumbbell Hammer Curl,1,7.0,10.0
2021-03-11,Dumbell Floor Flys,1,10.0,12.5
2021-03-11,Dumbell Floor Flys,1,15.0,12.5
2021-03-11,Dumbell Floor Flys,1,10.0,12.5
2021-03-11,Dumbell Underhead Bench Press,1,11.0,10.0
2021-03-11,Dumbell Underhead Bench Press,1,10.0,12.5
2021-03-11,Dumbell Underhead Bench Press,1,10.0,12.5
2021-03-11,Overhead Press,1,6.0,25.0
2021-03-11,Overhead Press,1,6.0,30.0
2021-03-11,Overhead Press,1,6.0,30.0
2021-03-11,Overhead Press,1,6.0,30.0
2021-03-11,Pec Deck Machine,1,10.0,60.0
2021-03-11,Pec Deck Machine,1,10.0,60.0
2021-03-11,Pec Deck Machine,1,10.0,50.0
2021-03-11,Pushups,1,10.0,0.0
2021-03-11,Pushups,1,15.0,0.0
2021-03-11,Pushups,1,10.0,0.0
2021-03-11,Seated Incline Dumbbell Curl,1,10.0,7.5
2021-03-11,Seated Incline Dumbbell Curl,1,10.0,10.0
2021-03-11,Seated Incline Dumbbell Curl,1,8.0,10.0
2021-07-12,Angels & Devils,1,10.0,0.0
2021-07-12,Angels & Devils,1,20.0,0.0
2021-07-12,Angels & Devils,1,15.0,0.0
2021-07-12,Cable Overhead Triceps Extension,1,10.0,30.0
2021-07-12,Cable Overhead Triceps Extension,1,10.0,30.0
2021-07-12,Cable Overhead Triceps Extension,1,12.0,30.0
2021-07-12,Chest Supported Dumbbell Rows,1,10.0,10.0
2021-07-12,Chest Supported Dumbbell Rows,1,10.0,10.0
2021-07-12,Chest Supported Dumbbell Rows,1,10.0,10.0
2021-07-12,Chest Supported Row,1,10.0,35.0
2021-07-12,Chin Up,1,4.0,0.0
2021-07-12,Chin Up,1,6.0,0.0
2021-07-12,Chin Up,1,6.0,0.0
2021-07-12,Deadlift,1,2.0,60.0
2021-07-12,Deadlift,1,2.0,60.0
2021-07-12,Deadlift,1,2.0,60.0
2021-07-12,Deadlift,1,2.0,60.0
2021-07-12,Dumbbell Curl,1,8.0,5.0
2021-07-12,Dumbbell Curl,1,8.0,5.0
2021-07-12,Dumbbell Curl,1,8.0,5.0
2021-07-12,Dumbbell Hammer Curl,1,10.0,7.5
2021-07-12,Dumbbell Hammer Curl,1,8.0,7.5
2021-07-12,Dumbbell Hammer Curl,1,8.0,7.5
2021-07-12,Dumbell High Pull,1,10.0,7.5
2021-07-12,Dumbell High Pull,1,10.0,7.5
2021-07-12,Dumbell High Pull,1,10.0,7.5
2021-07-12,Dumbell Pullover,1,10.0,20.0
2021-07-12,Dumbell Pullover,1,10.0,20.0
2021-07-12,Dumbell Pullover,1,10.0,20.0
2021-07-12,Dumbell Waiter Curls,1,8.0,12.5
2021-07-12,Dumbell Waiter Curls,1,8.0,12.5
2021-07-12,Dumbell Waiter Curls,1,8.0,12.5
2021-07-12,Lat Pulldown,1,10.0,60.0
2021-07-12,Lat Pulldown,1,10.0,60.0
2021-07-12,Lat Pulldown,1,10.0,60.0
2021-07-12,Rocking Pulldown,1,10.0,60.0
2021-07-12,Rocking Pulldown,1,12.0,60.0
2021-07-12,Rocking Pulldown,1,10.0,60.0
2021-07-12,Seated Cable Row,1,15.0,80.0
2021-10-12,1.5 Side Lateral Raise,1,12.0,2.5
2021-10-12,1.5 Side Lateral Raise,1,12.0,2.5
2021-10-12,1.5 Side Lateral Raise,1,12.0,2.5
2021-10-12,Dumbell Shoulder Press,1,10.0,7.5
2021-10-12,Dumbell Shoulder Press,1,10.0,7.5
2021-10-12,Dumbell Shoulder Press,1,10.0,10.0
2021-10-12,Dumbell Shoulder Press,1,10.0,10.0
2021-10-12,Dumbell Waiter Curls,1,10.0,12.5
2021-10-12,Dumbell Waiter Curls,1,10.0,12.5
2021-10-12,Dumbell Waiter Curls,1,10.0,12.5
2021-10-12,Flat Barbell Bench Press,1,8.0,50.0
2021-10-12,Flat Barbell Bench Press,1,7.0,50.0
2021-10-12,Flat Barbell Bench Press,1,5.0,60.0
2021-10-12,Flat Barbell Bench Press,1,6.0,55.0
2021-10-12,Flat Barbell Bench Press,1,7.0,50.0
2021-10-12,Hi-to-Low Crossover,1,10.0,40.0
2021-10-12,Hi-to-Low Crossover,1,10.0,50.0
2021-10-12,Hi-to-Low Crossover,1,10.0,50.0
2021-10-12,Incline Dumbbell Bench Press,1,10.0,7.5
2021-10-12,Incline Dumbbell Bench Press,1,10.0,7.5
2021-10-12,Incline Dumbbell Bench Press,1,10.0,10.0
2021-10-12,Lying Triceps Extension,1,10.0,7.5
2021-10-12,Lying Triceps Extension,1,10.0,7.5
2021-10-12,Lying Triceps Extension,1,10.0,7.5
2021-10-12,Pec Deck Machine,1,10.0,60.0
2021-10-12,Pec Deck Machine,1,10.0,60.0
2021-10-12,Pec Deck Machine,1,10.0,60.0
2021-12-15,Barbell Hip Thrusts,1,10.0,20.0
2021-12-15,Barbell Hip Thrusts,1,10.0,20.0
2021-12-15,Barbell Hip Thrusts,1,10.0,20.0
2021-12-15,Barbell Squat,1,6.0,60.0
2021-12-15,Barbell Squat,1,6.0,70.0
2021-12-15,Barbell Squat,1,6.0,70.0
2021-12-15,Barbell Squat,1,6.0,60.0
2021-12-15,Dumbell Alternate Reverse Lunges,1,10.0,7.5
2021-12-15,Dumbell Alternate Reverse Lunges,1,10.0,7.5
2021-12-15,Dumbell Alternate Reverse Lunges,1,10.0,7.5
2021-12-15,Lying Leg Curl Machine,1,10.0,20.0
2021-12-15,Lying Leg Curl Machine,1,10.0,20.0
2021-12-15,Lying Leg Curl Machine,1,10.0,20.0
2021-12-15,Romanian Deadlift,1,10.0,10.0
2021-12-15,Romanian Deadlift,1,10.0,10.0
2021-12-15,Romanian Deadlift,1,10.0,10.0
2021-12-15,Seated Leg Curl Machine,1,10.0,40.0
2021-12-15,Seated Leg Curl Machine,1,10.0,40.0
2021-12-15,Seated Leg Curl Machine,1,10.0,40.0
2021-12-15,Standing Calf Raises,1,15.0,10.0
2021-12-15,Standing Calf Raises,1,15.0,10.0
2021-12-15,Standing Calf Raises,1,15.0,10.0
2021-12-17,Barbell Curl,1,8.0,20.0
2021-12-17,Barbell Curl,1,6.0,20.0
2021-12-17,Barbell Curl,1,2.0,20.0
2021-12-17,Barbell Curl,1,8.0,20.0
2021-12-17,Cable Face Pull,1,15.0,30.0
2021-12-17,Cable Face Pull,1,15.0,20.0
2021-12-17,Cable Face Pull,1,15.0,30.0
2021-12-17,Dumbbell Curl,1,7.0,7.5
2021-12-17,Dumbbell Curl,1,7.0,7.5
2021-12-17,Dumbbell Curl,1,8.0,7.5
2021-12-17,Dumbell Gorilla Row,1,10.0,20.0
2021-12-17,Dumbell Gorilla Row,1,10.0,12.5
2021-12-17,Dumbell Gorilla Row,1,10.0,12.5
2021-12-17,Lat Pulldown,1,10.0,60.0
2021-12-17,Lat Pulldown,1,10.0,60.0
2021-12-17,Lat Pulldown,1,10.0,70.0
2021-12-17,Pull Up,1,6.0,0.0
2021-12-17,Pull Up,1,6.0,0.0
2021-12-17,Pull Up,1,6.0,0.0
2021-12-17,Rocking Pulldown,1,10.0,60.0
2021-12-17,Rocking Pulldown,1,10.0,60.0
2021-12-17,Rocking Pulldown,1,10.0,70.0
2021-12-17,Snatch Grip Deadlift,1,5.0,60.0
2021-12-17,Snatch Grip Deadlift,1,5.0,60.0
2021-12-17,Snatch Grip Deadlift,1,5.0,60.0
2021-12-17,Straight-Arm Cable Pushdown,1,13.0,60.0
2021-12-17,Straight-Arm Cable Pushdown,1,13.0,60.0
2021-12-17,Straight-Arm Cable Pushdown,1,13.0,60.0
2021-12-17,Tricep Pushdowns,1,12.0,60.0
2021-12-17,Tricep Pushdowns,1,12.0,60.0
2021-12-17,Tricep Pushdowns,1,12.0,60.0
2021-12-27,Abduction Rows,1,10.0,12.5
2021-12-27,Abduction Rows,1,10.0,12.5
2021-12-27,Abduction Rows,1,10.0,12.5
2021-12-27,Cable Curl,1,10.0,60.0
2021-12-27,Cable Curl,1,10.0,60.0
2021-12-27,Cable Curl,1,10.0,60.0
2021-12-27,Close Grip Barbell Bench Press,1,8.0,50.0
2021-12-27,Close Grip Barbell Bench Press,1,8.0,50.0
2021-12-27,Close Grip Barbell Bench Press,1,8.0,50.0
2021-12-27,Dumbbell Hammer Curl,1,8.0,7.5
2021-12-27,Dumbbell Hammer Curl,1,8.0,7.5
2021-12-27,Dumbbell Hammer Curl,1,8.0,10.0
2021-12-27,Dumbell Floor Flys,1,10.0,12.5
2021-12-27,Dumbell Floor Flys,1,10.0,12.5
2021-12-27,Dumbell Floor Flys,1,10.0,12.5
2021-12-27,Dumbell Underhead Bench Press,1,10.0,10.0
2021-12-27,Dumbell Underhead Bench Press,1,10.0,10.0
2021-12-27,Dumbell Underhead Bench Press,1,10.0,12.5
2021-12-27,Incline Dumbbell Bench Press,1,10.0,10.0
2021-12-27,Overhead Press,1,6.0,25.0
2021-12-27,Overhead Press,1,6.0,25.0
2021-12-27,Overhead Press,1,6.0,25.0
2021-12-27,Overhead Press,1,6.0,25.0
2021-12-27,Pec Deck Machine,1,10.0,60.0
2021-12-27,Pec Deck Machine,1,10.0,60.0
2021-12-27,Pec Deck Machine,1,10.0,60.0
2021-12-27,Pushups,1,10.0,0.0
2021-12-27,Pushups,1,10.0,0.0
2021-12-27,Pushups,1,10.0,0.0
2021-12-28,Angels & Devils,1,20.0,0.0
2021-12-28,Angels & Devils,1,15.0,0.0
2021-12-28,Angels & Devils,1,10.0,0.0
2021-12-28,Cable Overhead Triceps Extension,1,10.0,40.0
2021-12-28,Cable Overhead Triceps Extension,1,12.0,30.0
2021-12-28,Cable Overhead Triceps Extension,1,10.0,40.0
2021-12-28,Chest Supported Row,1,10.0,35.0
2021-12-28,Chest Supported Row,1,10.0,50.0
2021-12-28,Chest Supported Row,1,10.0,50.0
2021-12-28,Chin Up,1,6.0,0.0
2021-12-28,Chin Up,1,6.0,0.0
2021-12-28,Chin Up,1,6.0,0.0
2021-12-28,Deadlift,1,1.0,70.0
2021-12-28,Deadlift,1,1.0,80.0
2021-12-28,Deadlift,1,1.0,80.0
2021-12-28,Deadlift,1,1.0,80.0
2021-12-28,Deadlift,1,1.0,80.0
2021-12-28,Deadlift,1,2.0,80.0
2021-12-28,Deadlift,1,2.0,80.0
2021-12-28,Deadlift,1,1.0,80.0
2021-12-28,Dumbbell Hammer Curl,1,8.0,7.5
2021-12-28,Dumbbell Hammer Curl,1,10.0,10.0
2021-12-28,Dumbbell Hammer Curl,1,8.0,7.5
2021-12-28,Dumbell High Pull,1,10.0,7.5
2021-12-28,Dumbell High Pull,1,10.0,7.5
2021-12-28,Dumbell High Pull,1,5.0,7.5
2021-12-28,Dumbell High Pull,1,5.0,10.0
2021-12-28,Dumbell Pullover,1,10.0,20.0
2021-12-28,Dumbell Pullover,1,10.0,20.0
2021-12-28,Dumbell Pullover,1,10.0,20.0
2021-12-28,Dumbell Waiter Curls,1,10.0,12.5
2021-12-28,Dumbell Waiter Curls,1,10.0,12.5
2021-12-28,Dumbell Waiter Curls,1,10.0,12.5
2021-12-28,EZ-Bar Curl,1,6.0,20.0
2021-12-28,EZ-Bar Curl,1,7.0,20.0
2021-12-28,EZ-Bar Curl,1,6.0,20.0
2021-12-28,Lat Pulldown,1,10.0,70.0
2021-12-28,Lat Pulldown,1,10.0,70.0
2021-12-28,Lat Pulldown,1,10.0,70.0
2021-12-28,Rocking Pulldown,1,10.0,60.0
2021-12-28,Rocking Pulldown,1,10.0,60.0
2021-12-28,Rocking Pulldown,1,10.0,60.0
2022-05-01,Barbell Hip Thrusts,1,10.0,45.0
2022-05-01,Barbell Hip Thrusts,1,10.0,40.0
2022-05-01,Barbell Hip Thrusts,1,10.0,45.0
2022-05-01,Barbell Squat,1,6.0,75.0
2022-05-01,Barbell Squat,1,5.0,75.0
2022-05-01,Barbell Squat,1,6.0,75.0
2022-05-01,Barbell Squat,1,5.0,75.0
2022-05-01,Dumbbell Goblet Squats,1,15.0,20.0
2022-05-01,Dumbbell Goblet Squats,1,15.0,12.5
2022-05-01,Dumbell Alternate Reverse Lunges,1,10.0,7.5
2022-05-01,Dumbell Alternate Reverse Lunges,1,10.0,10.0
2022-05-01,Dumbell Alternate Reverse Lunges,1,10.0,10.0
2022-05-01,Lying Leg Curl Machine,1,10.0,30.0
2022-05-01,Lying Leg Curl Machine,1,10.0,20.0
2022-05-01,Lying Leg Curl Machine,1,10.0,30.0
2022-05-01,Seated Calf Raises,1,15.0,12.5
2022-05-01,Seated Calf Raises,1,15.0,12.5
2022-05-01,Seated Calf Raises,1,15.0,12.5
2022-05-01,Seated Calf Raises,1,15.0,12.5
2022-05-01,Seated Leg Curl Machine,1,10.0,40.0
2022-05-01,Seated Leg Curl Machine,1,10.0,50.0
2022-05-01,Seated Leg Curl Machine,1,10.0,40.0
2022-05-01,Seated Leg Curl Machine,1,10.0,50.0
2022-05-01,Slick Floor Bridge Curls,1,10.0,0.0
2022-05-01,Slick Floor Bridge Curls,1,10.0,0.0
2022-05-01,Slick Floor Bridge Curls,1,15.0,0.0
2022-06-01,1.5 Side Lateral Raise,1,12.0,2.5
2022-06-01,1.5 Side Lateral Raise,1,12.0,2.5
2022-06-01,1.5 Side Lateral Raise,1,12.0,2.5
2022-06-01,Dumbell Shoulder Press,1,10.0,10.0
2022-06-01,Dumbell Shoulder Press,1,10.0,10.0
2022-06-01,Dumbell Shoulder Press,1,10.0,10.0
2022-06-01,Dumbell Shoulder Press,1,10.0,7.5
2022-06-01,Dumbell Waiter Curls,1,10.0,12.5
2022-06-01,Dumbell Waiter Curls,1,15.0,12.5
2022-06-01,Dumbell Waiter Curls,1,10.0,12.5
2022-06-01,Flat Barbell Bench Press,1,7.0,50.0
2022-06-01,Flat Barbell Bench Press,1,7.0,50.0
2022-06-01,Flat Barbell Bench Press,1,5.0,60.0
2022-06-01,Flat Barbell Bench Press,1,10.0,50.0
2022-06-01,Flat Barbell Bench Press,1,5.0,60.0
2022-06-01,Hi-to-Low Crossover,1,10.0,20.0
2022-06-01,Hi-to-Low Crossover,1,10.0,20.0
2022-06-01,Hi-to-Low Crossover,1,10.0,20.0
2022-06-01,Lying Triceps Extension,1,10.0,7.5
2022-06-01,Lying Triceps Extension,1,10.0,7.5
2022-06-01,Lying Triceps Extension,1,10.0,7.5
2022-06-01,Pec Deck Machine,1,10.0,60.0
2022-06-01,Pec Deck Machine,1,10.0,60.0
2022-06-01,Pec Deck Machine,1,10.0,60.0
2022-08-01,Cable Face Pull,1,15.0,40.0
2022-08-01,Cable Face Pull,1,15.0,30.0
2022-08-01,Cable Face Pull,1,15.0,30.0
2022-08-01,Dumbbell Curl,1,6.0,7.5
2022-08-01,Dumbbell Curl,1,6.0,7.5
2022-08-01,Dumbbell Curl,1,8.0,7.5
2022-08-01,Dumbbell Preacher Curl,1,4.0,7.5
2022-08-01,Dumbbell Preacher Curl,1,5.0,7.5
2022-08-01,Dumbell Gorilla Row,1,10.0,20.0
2022-08-01,Dumbell Gorilla Row,1,10.0,20.0
2022-08-01,Dumbell Gorilla Row,1,10.0,20.0
2022-08-01,EZ-Bar Curl,1,6.0,20.0
2022-08-01,EZ-Bar Curl,1,6.0,20.0
2022-08-01,EZ-Bar Curl,1,6.0,20.0
2022-08-01,Lat Pulldown,1,10.0,70.0
2022-08-01,Lat Pulldown,1,10.0,70.0
2022-08-01,Lat Pulldown,1,10.0,70.0
2022-08-01,Pull Up,1,6.0,0.0
2022-08-01,Pull Up,1,6.0,0.0
2022-08-01,Pull Up,1,6.0,0.0
2022-08-01,Snatch Grip Deadlift,1,5.0,60.0
2022-08-01,Snatch Grip Deadlift,1,5.0,60.0
2022-08-01,Snatch Grip Deadlift,1,5.0,60.0
2022-08-01,Straight-Arm Cable Pushdown,1,13.0,70.0
2022-08-01,Straight-Arm Cable Pushdown,1,13.0,70.0
2022-08-01,Straight-Arm Cable Pushdown,1,13.0,70.0
2022-08-01,Tricep Pushdowns,1,12.0,60.0
2022-08-01,Tricep Pushdowns,1,12.0,70.0
2022-08-01,Tricep Pushdowns,1,12.0,70.0
2022-01-13,Abduction Rows,1,10.0,12.5
2022-01-13,Abduction Rows,1,10.0,12.5
2022-01-13,Abduction Rows,1,10.0,12.5
2022-01-13,Cable Curl,1,10.0,60.0
2022-01-13,Cable Curl,1,10.0,60.0
2022-01-13,Cable Curl,1,10.0,60.0
2022-01-13,Close Grip Barbell Bench Press,1,8.0,50.0
2022-01-13,Close Grip Barbell Bench Press,1,8.0,50.0
2022-01-13,Close Grip Barbell Bench Press,1,8.0,50.0
2022-01-13,Dumbell Floor Flys,1,10.0,12.5
2022-01-13,Dumbell Floor Flys,1,10.0,12.5
2022-01-13,Dumbell Floor Flys,1,12.0,12.5
2022-01-13,Dumbell Underhead Bench Press,1,10.0,10.0
2022-01-13,Dumbell Underhead Bench Press,1,10.0,10.0
2022-01-13,Dumbell Underhead Bench Press,1,10.0,12.5
2022-01-13,Incline Dumbbell Bench Press,1,10.0,12.5
2022-01-13,Incline Dumbbell Bench Press,1,10.0,10.0
2022-01-13,Incline Dumbbell Bench Press,1,10.0,10.0
2022-01-13,Overhead Press,1,6.0,40.0
2022-01-13,Overhead Press,1,6.0,40.0
2022-01-13,Overhead Press,1,6.0,30.0
2022-01-13,Overhead Press,1,6.0,35.0
2022-01-13,Pec Deck Machine,1,10.0,60.0
2022-01-13,Pec Deck Machine,1,10.0,60.0
2022-01-13,Pec Deck Machine,1,10.0,60.0
2022-01-13,Pushups,1,10.0,0.0
2022-01-25,Abduction Rows,1,10.0,12.5
2022-01-25,Abduction Rows,1,10.0,12.5
2022-01-25,Abduction Rows,1,10.0,12.5
2022-01-25,Cable Curl,1,10.0,60.0
2022-01-25,Cable Curl,1,10.0,60.0
2022-01-25,Cable Curl,1,10.0,60.0
2022-01-25,Close Grip Barbell Bench Press,1,8.0,50.0
2022-01-25,Close Grip Barbell Bench Press,1,8.0,50.0
2022-01-25,Close Grip Barbell Bench Press,1,8.0,50.0
2022-01-25,Dumbell Floor Flys,1,10.0,12.5
2022-01-25,Dumbell Floor Flys,1,10.0,12.5
2022-01-25,Dumbell Floor Flys,1,10.0,12.5
2022-01-25,Dumbell Underhead Bench Press,1,10.0,10.0
2022-01-25,Dumbell Underhead Bench Press,1,10.0,12.5
2022-01-25,Dumbell Underhead Bench Press,1,10.0,12.5
2022-01-25,Incline Dumbbell Bench Press,1,10.0,12.5
2022-01-25,Incline Dumbbell Bench Press,1,10.0,10.0
2022-01-25,Incline Dumbbell Bench Press,1,8.0,10.0
2022-01-25,Leaning Dumbbell Curls,1,8.0,10.0
2022-01-25,Leaning Dumbbell Curls,1,10.0,7.5
2022-01-25,Leaning Dumbbell Curls,1,6.0,10.0
2022-01-25,Overhead Press,1,6.0,40.0
2022-01-25,Overhead Press,1,6.0,40.0
2022-01-25,Overhead Press,1,6.0,40.0
2022-01-25,Overhead Press,1,6.0,40.0
2022-01-25,Pec Deck Machine,1,10.0,60.0
2022-01-25,Pec Deck Machine,1,10.0,60.0
2022-01-25,Pec Deck Machine,1,10.0,60.0
2022-01-25,Pushups,1,10.0,0.0
2022-04-02,Angels & Devils,1,15.0,0.0
2022-04-02,Angels & Devils,1,10.0,0.0
2022-04-02,Angels & Devils,1,20.0,0.0
2022-04-02,Cable Overhead Triceps Extension,1,10.0,40.0
2022-04-02,Cable Overhead Triceps Extension,1,10.0,40.0
2022-04-02,Cable Overhead Triceps Extension,1,10.0,40.0
2022-04-02,Chest Supported Row,1,10.0,40.0
2022-04-02,Chest Supported Row,1,10.0,50.0
2022-04-02,Chest Supported Row,1,10.0,50.0
2022-04-02,Chin Up,1,6.0,0.0
2022-04-02,Chin Up,1,6.0,0.0
2022-04-02,Chin Up,1,6.0,0.0
2022-04-02,Deadlift,1,1.0,80.0
2022-04-02,Deadlift,1,1.0,80.0
2022-04-02,Deadlift,1,1.0,80.0
2022-04-02,Deadlift,1,1.0,80.0
2022-04-02,Deadlift,1,1.0,80.0
2022-04-02,Deadlift,1,1.0,80.0
2022-04-02,Deadlift,1,2.0,80.0
2022-04-02,Deadlift,1,1.0,80.0
2022-04-02,Dumbbell Hammer Curl,1,10.0,10.0
2022-04-02,Dumbbell Hammer Curl,1,8.0,7.5
2022-04-02,Dumbbell Hammer Curl,1,8.0,7.5
2022-04-02,Dumbell High Pull,1,10.0,7.5
2022-04-02,Dumbell High Pull,1,10.0,7.5
2022-04-02,Dumbell High Pull,1,10.0,10.0
2022-04-02,Dumbell Pullover,1,10.0,20.0
2022-04-02,Dumbell Pullover,1,10.0,20.0
2022-04-02,Dumbell Pullover,1,10.0,20.0
2022-04-02,Dumbell Waiter Curls,1,10.0,12.5
2022-04-02,Dumbell Waiter Curls,1,10.0,12.5
2022-04-02,Dumbell Waiter Curls,1,10.0,12.5
2022-04-02,Lat Pulldown,1,10.0,70.0
2022-04-02,Lat Pulldown,1,10.0,70.0
2022-04-02,Lat Pulldown,1,10.0,70.0
2022-04-02,Rocking Pulldown,1,10.0,60.0
2022-04-02,Rocking Pulldown,1,10.0,60.0
2022-04-02,Rocking Pulldown,1,10.0,60.0
2022-05-02,1.5 Side Lateral Raise,1,12.0,2.5
2022-05-02,1.5 Side Lateral Raise,1,12.0,2.5
2022-05-02,1.5 Side Lateral Raise,1,12.0,2.5
2022-05-02,Dumbell Shoulder Press,1,10.0,10.0
2022-05-02,Dumbell Shoulder Press,1,10.0,10.0
2022-05-02,Dumbell Shoulder Press,1,10.0,10.0
2022-05-02,Dumbell Shoulder Press,1,10.0,10.0
2022-05-02,Dumbell Waiter Curls,1,10.0,12.5
2022-05-02,Dumbell Waiter Curls,1,10.0,12.5
2022-05-02,Dumbell Waiter Curls,1,10.0,12.5
2022-05-02,EZ-Bar Curl,1,8.0,15.0
2022-05-02,EZ-Bar Curl,1,8.0,15.0
2022-05-02,EZ-Bar Curl,1,8.0,20.0
2022-05-02,Flat Barbell Bench Press,1,8.0,50.0
2022-05-02,Flat Barbell Bench Press,1,7.0,60.0
2022-05-02,Flat Barbell Bench Press,1,5.0,60.0
2022-05-02,Flat Barbell Bench Press,1,7.0,50.0
2022-05-02,Hi-to-Low Crossover,1,10.0,50.0
2022-05-02,Hi-to-Low Crossover,1,10.0,20.0
2022-05-02,Hi-to-Low Crossover,1,10.0,20.0
2022-05-02,Incline Dumbbell Bench Press,1,10.0,10.0
2022-05-02,Incline Dumbbell Bench Press,1,10.0,10.0
2022-05-02,Incline Dumbbell Bench Press,1,10.0,10.0
2022-05-02,Lying Triceps Extension,1,10.0,7.5
2022-05-02,Lying Triceps Extension,1,10.0,7.5
2022-05-02,Lying Triceps Extension,1,10.0,7.5
2022-05-02,Pec Deck Machine,1,10.0,60.0
2022-05-02,Pec Deck Machine,1,10.0,60.0
2022-05-02,Pec Deck Machine,1,10.0,60.0
2022-07-02,Barbell Hip Thrusts,1,10.0,50.0
2022-07-02,Barbell Hip Thrusts,1,10.0,40.0
2022-07-02,Barbell Hip Thrusts,1,10.0,50.0
2022-07-02,Barbell Squat,1,6.0,50.0
2022-07-02,Barbell Squat,1,5.0,75.0
2022-07-02,Barbell Squat,1,5.0,75.0
2022-07-02,Barbell Squat,1,5.0,70.0
2022-07-02,Barbell Squat,1,6.0,70.0
2022-07-02,Dumbell Alternate Reverse Lunges,1,10.0,12.5
2022-07-02,Dumbell Alternate Reverse Lunges,1,10.0,10.0
2022-07-02,Dumbell Alternate Reverse Lunges,1,10.0,10.0
2022-07-02,Lying Leg Curl Machine,1,5.0,30.0
2022-07-02,Lying Leg Curl Machine,1,5.0,20.0
2022-07-02,Lying Leg Curl Machine,1,10.0,20.0
2022-07-02,Lying Leg Curl Machine,1,10.0,20.0
2022-07-02,Romanian Deadlift,1,10.0,12.5
2022-07-02,Romanian Deadlift,1,10.0,12.5
2022-07-02,Romanian Deadlift,1,10.0,12.5
2022-07-02,Seated Leg Curl Machine,1,10.0,50.0
2022-07-02,Seated Leg Curl Machine,1,10.0,50.0
2022-07-02,Seated Leg Curl Machine,1,10.0,40.0
2022-07-02,Standing Calf Raises,1,15.0,10.0
2022-07-02,Standing Calf Raises,1,15.0,10.0
2022-07-02,Standing Calf Raises,1,15.0,10.0
2022-08-02,Barbell Curl,1,6.0,20.0
2022-08-02,Barbell Curl,1,6.0,20.0
2022-08-02,Barbell Curl,1,6.0,20.0
2022-08-02,Dumbbell Hammer Curl,1,6.0,10.0
2022-08-02,Dumbbell Hammer Curl,1,10.0,7.5
2022-08-02,Dumbbell Preacher Curl,1,5.0,7.5
